Ss_30_60_50_84,Stainless steel roof flashing and weathering systems,2.3.2,Roof coverings,default,
Ss_30_60_50_84,Stainless steel roof flashing and weathering systems,2.5.1,External enclosing walls above ground level,,
Ss_30_60_50_84,Stainless steel roof flashing and weathering systems,2.3.6,Roof features,,
Ss_30_60_50_84,Stainless steel roof flashing and weathering systems,2.3.3,Specialist roof systems,,
Ss_30_60_50_99,Zinc roof flashing and weathering systems,2.3.2,Roof coverings,default,
Ss_30_60_50_99,Zinc roof flashing and weathering systems,2.5.1,External enclosing walls above ground level,,
Ss_30_60_50_99,Zinc roof flashing and weathering systems,2.3.6,Roof features,,
Ss_30_60_50_99,Zinc roof flashing and weathering systems,2.3.3,Specialist roof systems,,
Ss_30_75_40_30,Footway grating systems,8.6.1,Surface water and foul water drainage,default,
Ss_30_75_40_30,Footway grating systems,2.2.3,Drainage to balconies,,
Ss_30_75_40_30,Footway grating systems,2.3.4,Roof drainage,,
Ss_30_75_40_50,Multi unit surface drainage channel systems,8.6.1,Surface water and foul water drainage,default,
Ss_30_75_40_50,Multi unit surface drainage channel systems,2.2.3,Drainage to balconies,,
Ss_30_75_40_50,Multi unit surface drainage channel systems,2.3.4,Roof drainage,,
Ss_30_75_40_75,Single unit surface drainage channel systems,8.6.1,Surface water and foul water drainage,default,
Ss_30_75_40_75,Single unit surface drainage channel systems,2.2.3,Drainage to balconies,,
Ss_30_75_40_75,Single unit surface drainage channel systems,2.3.4,Roof drainage,,
Ss_30_75_45_20,Demarcation paving systems,8.2.1,"Roads, paths and pavings",default,unique
Ss_30_75_45_45,Light duty kerb systems,8.2.1,"Roads, paths and pavings",default,unique
Ss_30_75_45_55,Multi unit traffic calming systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_75_45_55,Multi unit traffic calming systems,8.5.1,Site/street furniture and equipment,,
Ss_30_75_45_80,Single unit traffic calming systems,8.2.1,"Roads, paths and pavings",default,
Ss_30_75_45_80,Single unit traffic calming systems,8.5.1,Site/street furniture and equipment,,
Ss_30_75_45_85,Traffic kerb systems,8.2.1,"Roads, paths and pavings",default,unique
Ss_30_75_45_86,Traffic separation systems,8.2.1,"Roads, paths and pavings",default,unique
Ss_30_75_50_05,Aluminium sheet gutter lining systems,2.3.4,Roof drainage,default,unique
Ss_30_75_50_15,Copper sheet gutter lining systems,2.3.4,Roof drainage,default,unique
Ss_30_75_50_45,Lead sheet gutter lining systems,2.3.4,Roof drainage,default,unique
Ss_30_75_50_75,Stainless steel sheet gutter lining systems,2.3.4,Roof drainage,default,unique
Ss_30_75_50_95,Zinc sheet gutter lining systems,2.3.4,Roof drainage,default,unique
Ss_32_20_20_15,Chemical injection damp-proof course systems,7.3.1,Damp-proof courses,default,unique
Ss_32_20_20_62,Physical insertion horizontal damp-proof course systems,7.3.1,Damp-proof courses,default,unique
Ss_32_20_20_63,Physical insertion horizontal or stepped cavity tray systems,7.3.1,Damp-proof courses,default,unique
Ss_32_20_20_64,Physical insertion proprietary rising damp remedial systems,7.3.1,Damp-proof courses,default,unique
Ss_32_20_20_65,Physical insertion vertical damp-proof course systems,7.3.1,Damp-proof courses,default,unique
Ss_32_20_30_10,Cementitious mortar slurry floor damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_10,Cementitious mortar slurry floor damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_15,Cold-applied liquid floor damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_15,Cold-applied liquid floor damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_30,Fully-bonded bitumen membrane overslab damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_30,Fully-bonded bitumen membrane overslab damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_35,Fully-bonded bitumen membrane underslab damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_35,Fully-bonded bitumen membrane underslab damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_40,Hot-applied liquid floor damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_40,Hot-applied liquid floor damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_45,Loose-laid bitumen membrane overslab damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_45,Loose-laid bitumen membrane overslab damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_46,Loose-laid bitumen membrane underslab damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_46,Loose-laid bitumen membrane underslab damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_48,Loose-laid polyethylene membrane oversite damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_48,Loose-laid polyethylene membrane oversite damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_50,Loose-laid polyethylene membrane overslab damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_50,Loose-laid polyethylene membrane overslab damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_51,Loose-laid polyethylene membrane underslab damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_51,Loose-laid polyethylene membrane underslab damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_55,Mastic asphalt floor damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_55,Mastic asphalt floor damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_60,Plastics studded membrane floor damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_60,Plastics studded membrane floor damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_65,Pre-applied anchored membrane underslab damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_65,Pre-applied anchored membrane underslab damp-proofing systems,2.2.1,Floors,,
Ss_32_20_30_75,Self-adhesive bitumen membrane floor damp-proofing systems,1.1.3,Lowest floor construction,default,
Ss_32_20_30_75,Self-adhesive bitumen membrane floor damp-proofing systems,2.2.1,Floors,,
Ss_32_20_95_10,Cementitious mortar slurry internal wall damp-proofing systems,1.1.5,Basement retaining walls,,
Ss_32_20_95_10,Cementitious mortar slurry internal wall damp-proofing systems,1.1.1,Standard foundations,default,
Ss_32_20_95_15,Cold-applied liquid internal wall damp-proofing systems,1.1.5,Basement retaining walls,,
Ss_32_20_95_15,Cold-applied liquid internal wall damp-proofing systems,7.3.1,Damp-proof courses,,
Ss_32_20_95_15,Cold-applied liquid internal wall damp-proofing systems,1.1.1,Standard foundations,default,
Ss_32_20_95_65,Plastics studded membrane internal wall damp-proofing systems,1.1.5,Basement retaining walls,,
Ss_32_20_95_65,Plastics studded membrane internal wall damp-proofing systems,1.1.1,Standard foundations,default,
Ss_32_46_50_05,Anchored mesh reinforcement systems,8.4.2,Walls and screens,,
Ss_32_46_50_05,Anchored mesh reinforcement systems,2.5.1,External enclosing walls above ground level,default,
Ss_32_46_50_05,Anchored mesh reinforcement systems,3.1.1,Wall finishes,,
Ss_32_46_50_05,Anchored mesh reinforcement systems,8.4.3,Retaining walls,,
Ss_32_46_50_05,Anchored mesh reinforcement systems,2.5.4,External soffits,,
Ss_32_46_50_50,Metal lathing casing systems,8.4.2,Walls and screens,,
Ss_32_46_50_50,Metal lathing casing systems,2.5.1,External enclosing walls above ground level,default,
Ss_32_46_50_50,Metal lathing casing systems,3.1.1,Wall finishes,,
Ss_32_46_50_50,Metal lathing casing systems,8.4.3,Retaining walls,,
Ss_32_46_50_50,Metal lathing casing systems,2.5.4,External soffits,,
Ss_32_46_50_51,Metal lathing on framing systems,8.4.2,Walls and screens,,
Ss_32_46_50_51,Metal lathing on framing systems,2.5.1,External enclosing walls above ground level,default,
Ss_32_46_50_51,Metal lathing on framing systems,3.1.1,Wall finishes,,
Ss_32_46_50_51,Metal lathing on framing systems,8.4.3,Retaining walls,,
Ss_32_46_50_51,Metal lathing on framing systems,2.5.4,External soffits,,
Ss_32_46_50_52,"Metal lathing on hangers, bearers and runners systems",8.4.2,Walls and screens,,
Ss_32_46_50_52,"Metal lathing on hangers, bearers and runners systems",2.5.1,External enclosing walls above ground level,default,
Ss_32_46_50_52,"Metal lathing on hangers, bearers and runners systems",3.1.1,Wall finishes,,
Ss_32_46_50_52,"Metal lathing on hangers, bearers and runners systems",8.4.3,Retaining walls,,
Ss_32_46_50_52,"Metal lathing on hangers, bearers and runners systems",2.5.4,External soffits,,
Ss_32_46_50_53,Metal lathing on solid substrate systems,8.4.2,Walls and screens,,
Ss_32_46_50_53,Metal lathing on solid substrate systems,2.5.1,External enclosing walls above ground level,default,
Ss_32_46_50_53,Metal lathing on solid substrate systems,3.1.1,Wall finishes,,
Ss_32_46_50_53,Metal lathing on solid substrate systems,8.4.3,Retaining walls,,
Ss_32_46_50_53,Metal lathing on solid substrate systems,2.5.4,External soffits,,
Ss_32_46_65_15,Clay plaster systems,3.1.1,Wall finishes,default,unique
Ss_32_46_65_55,Multicoat plaster systems,3.1.1,Wall finishes,default,unique
Ss_32_46_65_58,One coat plaster systems,3.1.1,Wall finishes,default,unique
Ss_32_46_65_90,Tiling and mosaic plaster substrate systems,3.1.1,Wall finishes,default,unique
Ss_32_80_03_10,Cementitious proprietary mortar slurry tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_03_10,Cementitious proprietary mortar slurry tanking systems,1.1.5,Basement retaining walls,,
Ss_32_80_03_10,Cementitious proprietary mortar slurry tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_03_10,Cementitious proprietary mortar slurry tanking systems,1.1.1,Standard foundations,,
Ss_32_80_03_10,Cementitious proprietary mortar slurry tanking systems,1.1.3,Lowest floor construction,default,
Ss_32_80_03_12,Cementitious site-batched-and-mixed mortar tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_03_12,Cementitious site-batched-and-mixed mortar tanking systems,1.1.5,Basement retaining walls,,
Ss_32_80_03_12,Cementitious site-batched-and-mixed mortar tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_03_12,Cementitious site-batched-and-mixed mortar tanking systems,1.1.1,Standard foundations,,
Ss_32_80_03_12,Cementitious site-batched-and-mixed mortar tanking systems,1.1.3,Lowest floor construction,default,
Ss_32_80_03_14,Cold-applied liquid external tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_03_14,Cold-applied liquid external tanking systems,1.1.5,Basement retaining walls,default,
Ss_32_80_03_14,Cold-applied liquid external tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_03_14,Cold-applied liquid external tanking systems,1.1.1,Standard foundations,,
Ss_32_80_03_14,Cold-applied liquid external tanking systems,1.1.3,Lowest floor construction,,
Ss_32_80_03_16,Cold-applied liquid sandwiched tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_03_16,Cold-applied liquid sandwiched tanking systems,1.1.5,Basement retaining walls,,
Ss_32_80_03_16,Cold-applied liquid sandwiched tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_03_16,Cold-applied liquid sandwiched tanking systems,1.1.1,Standard foundations,,
Ss_32_80_03_16,Cold-applied liquid sandwiched tanking systems,1.1.3,Lowest floor construction,default,
Ss_32_80_03_18,Crystallization-active cementitious mortar dry shake tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_03_18,Crystallization-active cementitious mortar dry shake tanking systems,1.1.5,Basement retaining walls,,
Ss_32_80_03_18,Crystallization-active cementitious mortar dry shake tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_03_18,Crystallization-active cementitious mortar dry shake tanking systems,1.1.1,Standard foundations,,
Ss_32_80_03_18,Crystallization-active cementitious mortar dry shake tanking systems,1.1.3,Lowest floor construction,default,
Ss_32_80_03_20,Crystallization-active cementitious mortar slurry tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_03_20,Crystallization-active cementitious mortar slurry tanking systems,1.1.5,Basement retaining walls,,
Ss_32_80_03_20,Crystallization-active cementitious mortar slurry tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_03_20,Crystallization-active cementitious mortar slurry tanking systems,1.1.1,Standard foundations,,
Ss_32_80_03_20,Crystallization-active cementitious mortar slurry tanking systems,1.1.3,Lowest floor construction,default,
Ss_32_80_03_50,Mastic asphalt external tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_03_50,Mastic asphalt external tanking systems,1.1.5,Basement retaining walls,,
Ss_32_80_03_50,Mastic asphalt external tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_03_50,Mastic asphalt external tanking systems,1.1.1,Standard foundations,,
Ss_32_80_03_50,Mastic asphalt external tanking systems,1.1.3,Lowest floor construction,default,
Ss_32_80_03_52,Mastic asphalt sandwiched tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_03_52,Mastic asphalt sandwiched tanking systems,1.1.5,Basement retaining walls,,
Ss_32_80_03_52,Mastic asphalt sandwiched tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_03_52,Mastic asphalt sandwiched tanking systems,1.1.1,Standard foundations,,
Ss_32_80_03_52,Mastic asphalt sandwiched tanking systems,1.1.3,Lowest floor construction,default,
Ss_32_80_03_54,Mastic asphalt tank lining systems,8.6.2,Ancillary drainage systems,,
Ss_32_80_03_54,Mastic asphalt tank lining systems,5.14.1,Builder's work in connection with services,,
Ss_32_80_03_54,Mastic asphalt tank lining systems,5.3.2,"Chemical, toxic and industrial liquid waste drainage",,
Ss_32_80_03_54,Mastic asphalt tank lining systems,8.5.2,Ornamental features,,
Ss_32_80_03_54,Mastic asphalt tank lining systems,1.1.3,Lowest floor construction,default,
Ss_32_80_03_54,Mastic asphalt tank lining systems,2.2.1,Floors,,
Ss_32_80_03_54,Mastic asphalt tank lining systems,,"External chemical, toxic and industrial liquid waste drainage",,
Ss_32_80_03_54,Mastic asphalt tank lining systems,5.13.5,Water features,,
Ss_32_80_79_30,Fully bonded bitumen membrane external tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_79_30,Fully bonded bitumen membrane external tanking systems,1.1.5,Basement retaining walls,,
Ss_32_80_79_30,Fully bonded bitumen membrane external tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_79_30,Fully bonded bitumen membrane external tanking systems,1.1.1,Standard foundations,,
Ss_32_80_79_30,Fully bonded bitumen membrane external tanking systems,1.1.3,Lowest floor construction,default,
Ss_32_80_79_32,Fully bonded bitumen membrane sandwiched tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_79_32,Fully bonded bitumen membrane sandwiched tanking systems,1.1.5,Basement retaining walls,,
Ss_32_80_79_32,Fully bonded bitumen membrane sandwiched tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_79_32,Fully bonded bitumen membrane sandwiched tanking systems,1.1.1,Standard foundations,,
Ss_32_80_79_32,Fully bonded bitumen membrane sandwiched tanking systems,1.1.3,Lowest floor construction,default,
Ss_32_80_79_35,Ground supported water retention sheet lining systems,1.1.3,Lowest floor construction,,unique
Ss_32_80_79_40,High density plastics studded membrane cavity drain waterproofing systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_79_40,High density plastics studded membrane cavity drain waterproofing systems,1.1.5,Basement retaining walls,default,
Ss_32_80_79_40,High density plastics studded membrane cavity drain waterproofing systems,1.1.1,Standard foundations,,
Ss_32_80_79_40,High density plastics studded membrane cavity drain waterproofing systems,1.1.3,Lowest floor construction,,
Ss_32_80_79_45,Loose-laid bentonite membrane external or sandwiched tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_79_45,Loose-laid bentonite membrane external or sandwiched tanking systems,1.1.5,Basement retaining walls,,
Ss_32_80_79_45,Loose-laid bentonite membrane external or sandwiched tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_79_45,Loose-laid bentonite membrane external or sandwiched tanking systems,1.1.1,Standard foundations,,
Ss_32_80_79_45,Loose-laid bentonite membrane external or sandwiched tanking systems,1.1.3,Lowest floor construction,default,
Ss_32_80_79_75,Self-adhesive bitumen membrane external tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_79_75,Self-adhesive bitumen membrane external tanking systems,1.1.5,Basement retaining walls,default,
Ss_32_80_79_75,Self-adhesive bitumen membrane external tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_79_75,Self-adhesive bitumen membrane external tanking systems,1.1.1,Standard foundations,,
Ss_32_80_79_75,Self-adhesive bitumen membrane external tanking systems,1.1.3,Lowest floor construction,,
Ss_32_80_79_77,Self-adhesive bitumen membrane sandwiched tanking systems,2.5.2,External enclosing walls below ground level,,
Ss_32_80_79_77,Self-adhesive bitumen membrane sandwiched tanking systems,1.1.5,Basement retaining walls,default,
Ss_32_80_79_77,Self-adhesive bitumen membrane sandwiched tanking systems,7.3.1,Damp-proof courses,,
Ss_32_80_79_77,Self-adhesive bitumen membrane sandwiched tanking systems,1.1.1,Standard foundations,,
Ss_32_80_79_77,Self-adhesive bitumen membrane sandwiched tanking systems,1.1.3,Lowest floor construction,,
Ss_32_80_79_85,Structure supported water retention sheet lining systems,2.2.2,Balconies,,
Ss_32_80_79_85,Structure supported water retention sheet lining systems,1.1.3,Lowest floor construction,,
Ss_32_80_79_85,Structure supported water retention sheet lining systems,2.2.1,Floors,,
Ss_32_80_79_85,Structure supported water retention sheet lining systems,2.3.3,Specialist roof systems,default,
Ss_35_10_25_35,Ground bearing external stair systems,2.5.6,Facade access/cleaning systems,,
Ss_35_10_25_35,Ground bearing external stair systems,2.4.1,Stair/ramp structures,default,
Ss_35_10_30_15,Companionway ladder systems,2.5.6,Facade access/cleaning systems,,
Ss_35_10_30_15,Companionway ladder systems,2.4.4,Ladders/chutes/slides,default,
Ss_35_10_30_40,Industrial stair systems,2.4.4,Ladders/chutes/slides,default,
Ss_35_10_30_40,Industrial stair systems,2.4.1,Stair/ramp structures,,
Ss_35_10_30_60,Permanently-fixed roof ladder systems,2.5.6,Facade access/cleaning systems,,
Ss_35_10_30_60,Permanently-fixed roof ladder systems,2.4.4,Ladders/chutes/slides,default,
Ss_35_10_30_62,Permanently-fixed vertical ladder systems,2.5.6,Facade access/cleaning systems,,
Ss_35_10_30_62,Permanently-fixed vertical ladder systems,2.4.4,Ladders/chutes/slides,default,
Ss_35_10_30_95,Working platform and walkway systems,2.5.6,Facade access/cleaning systems,default,
Ss_35_10_30_95,Working platform and walkway systems,2.4.4,Ladders/chutes/slides,,
Ss_35_10_40_20,Curved internal stair systems,2.4.1,Stair/ramp structures,default,
Ss_35_10_40_20,Curved internal stair systems,2.4.3,Stair/ramp balustrades and handrails,,
Ss_35_10_40_40,Internal ramp systems,2.4.1,Stair/ramp structures,default,
Ss_35_10_40_40,Internal ramp systems,2.4.3,Stair/ramp balustrades and handrails,,
Ss_35_10_40_42,Internal stair systems,2.4.1,Stair/ramp structures,default,
Ss_35_10_40_42,Internal stair systems,2.4.3,Stair/ramp balustrades and handrails,,
Ss_35_10_40_84,Straight internal stair systems,2.4.1,Stair/ramp structures,default,
Ss_35_10_40_84,Straight internal stair systems,2.4.3,Stair/ramp balustrades and handrails,,
Ss_35_10_85_15,Concrete stair or ramp systems,2.4.1,Stair/ramp structures,default,
Ss_35_10_85_15,Concrete stair or ramp systems,2.4.3,Stair/ramp balustrades and handrails,,
Ss_35_10_85_35,Heavy steel stair or ramp systems,2.4.1,Stair/ramp structures,default,
Ss_35_10_85_35,Heavy steel stair or ramp systems,2.4.3,Stair/ramp balustrades and handrails,,
Ss_35_10_85_65,Precast concrete stair or ramp systems,2.4.1,Stair/ramp structures,default,
Ss_35_10_85_65,Precast concrete stair or ramp systems,2.4.3,Stair/ramp balustrades and handrails,,
Ss_35_10_85_90,Timber stair or ramp systems,2.4.1,Stair/ramp structures,default,
Ss_35_10_85_90,Timber stair or ramp systems,2.4.3,Stair/ramp balustrades and handrails,,
Ss_35_30_15_15,Concrete stair tread glazing systems,2.2.2,Balconies,,
Ss_35_30_15_15,Concrete stair tread glazing systems,2.4.1,Stair/ramp structures,default,
Ss_35_40_82_05,Adhesive-fixed stair carpeting systems,2.4.2,Stair/ramp finishes,default,
Ss_35_40_82_05,Adhesive-fixed stair carpeting systems,3.2.1,Finishes to floors,,
Ss_37_14_70_08,Built-in linen chute systems,2.4.4,Ladders/chutes/slides,default,unique
Ss_37_14_70_10,Built-in refuse chute systems,5.3.3,Refuse disposal,default,unique
Ss_37_14_70_63,Post-fixed linen chute systems,2.4.4,Ladders/chutes/slides,default,unique
Ss_37_14_70_65,Post-fixed refuse chute systems,2.4.4,Ladders/chutes/slides,default,unique
Ss_37_16_65_40,Informal pond systems,8.3.3,Irrigation systems,,
Ss_37_16_65_40,Informal pond systems,8.6.2,Ancillary drainage systems,,
Ss_37_16_65_40,Informal pond systems,8.5.2,Ornamental features,default,
Ss_37_16_65_40,Informal pond systems,5.13.5,Water features,,
Ss_37_16_65_70,Raised formal pond systems,8.3.3,Irrigation systems,,
Ss_37_16_65_70,Raised formal pond systems,8.6.2,Ancillary drainage systems,,
Ss_37_16_65_70,Raised formal pond systems,8.5.2,Ornamental features,default,
Ss_37_16_65_70,Raised formal pond systems,5.13.5,Water features,,
Ss_37_16_65_85,Submerged formal pond systems,8.3.3,Irrigation systems,,
Ss_37_16_65_85,Submerged formal pond systems,8.6.2,Ancillary drainage systems,,
Ss_37_16_65_85,Submerged formal pond systems,8.5.2,Ornamental features,default,
Ss_37_16_65_85,Submerged formal pond systems,5.13.5,Water features,,
Ss_37_16_65_95,Wetland systems,8.3.3,Irrigation systems,,
Ss_37_16_65_95,Wetland systems,8.6.2,Ancillary drainage systems,default,
Ss_37_16_65_95,Wetland systems,8.5.2,Ornamental features,,
Ss_37_16_90_28,External underground service duct systems,8.7.11,Builder's work in connection with external services,default,unique
Ss_37_17_13_50,Masonry chimney stack systems,2.7.1,Walls and partitions,,
Ss_37_17_13_50,Masonry chimney stack systems,2.5.1,External enclosing walls above ground level,default,
Ss_37_17_13_50,Masonry chimney stack systems,5.5.1,Heat source,,
Ss_37_17_13_50,Masonry chimney stack systems,2.3.1,Roof structure,,
Ss_37_40_85_83,Swimming pool floor tiling systems,3.2.1,Finishes to floors,default,unique
Ss_37_40_85_85,Swimming pool wall tiling systems,3.1.1,Wall finishes,default,unique
Ss_40_10_25_25,Electrical external signage systems,8.7.9,External street lighting systems,default,
Ss_40_10_25_25,Electrical external signage systems,8.5.1,Site/street furniture and equipment,,
Ss_40_10_25_30,Fixed external signage systems,8.5.1,Site/street furniture and equipment,default,unique
Ss_40_10_25_32,Free-standing external architectural signage systems,8.5.1,Site/street furniture and equipment,default,unique
Ss_40_10_30_75,Safety signage systems,5.8.3,Lighting installations,,
Ss_40_10_30_75,Safety signage systems,4.1.4,Signs/notices,default,
Ss_40_10_30_75,Safety signage systems,8.7.9,External street lighting systems,,
Ss_40_10_30_75,Safety signage systems,8.5.1,Site/street furniture and equipment,,
Ss_40_10_40_25,Electrical internal architectural signage systems,5.8.3,Lighting installations,default,unique
Ss_40_10_40_30,Fixed internal architectural signage systems,4.1.4,Signs/notices,default,unique
Ss_40_10_40_32,Free-standing internal architectural signage systems,4.1.4,Signs/notices,default,unique
Ss_40_15_25_15,Commercial catering FF&E systems,4.1.3,"Special purpose fittings, furnishings and equipment",default,unique
Ss_40_15_25_20,Domestic catering FF&E systems,4.1.2,Domestic kitchen fittings and equipment,default,unique
Ss_40_15_35_35,General FF&E systems,4.1.1,"General fittings, furnishings and equipment",default,unique
Ss_40_15_35_50,Minor joinery systems,4.1.1,"General fittings, furnishings and equipment",default,unique
Ss_40_15_46_15,Commercial laundry FF&E systems,4.1.3,"Special purpose fittings, furnishings and equipment",default,unique
Ss_40_15_46_20,Domestic laundry FF&E systems,4.1.3,"Special purpose fittings, furnishings and equipment",default,unique
Ss_40_15_75_05,Bath systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_75_10,Bidet systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_75_20,Disposal unit (slop hopper) systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_75_25,Drinking fountain systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_75_35,Health care macerator systems,5.1.2,Sanitary ancillaries,default,unique
Ss_40_15_75_45,Janitorial unit systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_75_75,Sanitary accessory systems,5.1.2,Sanitary ancillaries,default,unique
Ss_40_15_75_76,Sauna package systems,5.13.3,Specialist mechanical installations,default,unique
Ss_40_15_75_77,Scrub-up trough systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_75_78,Shower area systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_75_79,Shower cubicle systems,5.1.2,Sanitary ancillaries,default,unique
Ss_40_15_75_80,Sink systems,5.1.1,Sanitary appliances,,unique
Ss_40_15_75_85,Steam bath package systems,5.13.3,Specialist mechanical installations,default,unique
Ss_40_15_75_92,Urinal systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_75_94,Wash basin systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_75_96,Wash fountain systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_75_98,Wash trough systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_90_05,Accessible WC package systems,5.1.2,Sanitary ancillaries,default,
Ss_40_15_90_05,Accessible WC package systems,5.1.1,Sanitary appliances,,
Ss_40_15_90_85,Squatting WC systems,5.1.2,Sanitary ancillaries,default,unique
Ss_40_15_90_95,Waterless toilet systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_90_96, WC and wash basin combination systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_90_97,WC systems,5.1.1,Sanitary appliances,default,unique
Ss_40_15_90_98,WC wash and dry combination systems,5.1.1,Sanitary appliances,default,unique
Ss_40_20_01_60,Office FF&E systems,4.1.1,"General fittings, furnishings and equipment",default,unique
Ss_40_20_30_01,Acceptance and dispensing systems,8.5.1,Site/street furniture and equipment,default,unique
Ss_40_20_30_20,Cycle parking equipment systems,8.5.1,Site/street furniture and equipment,default,unique
Ss_40_20_30_28,External furniture systems,8.5.1,Site/street furniture and equipment,default,unique
Ss_40_20_30_30,Fixed bin systems,8.5.1,Site/street furniture and equipment,default,unique
Ss_40_20_30_65,Playground equipment systems,4.1.3,"Special purpose fittings, furnishings and equipment",,
Ss_40_20_30_65,Playground equipment systems,8.5.1,Site/street furniture and equipment,default,
Ss_40_25_20_04,Artwork systems,8.5.2,Ornamental features,default,unique
Ss_40_25_20_05,Auditorium FF&E systems,4.1.1,"General fittings, furnishings and equipment",default,unique
Ss_40_25_26_15,Classroom FF&E systems,4.1.1,"General fittings, furnishings and equipment",default,unique
Ss_40_25_75_45,Laboratory FF&E systems,4.1.3,"Special purpose fittings, furnishings and equipment",default,unique
Ss_40_30_85_55,Netting systems,2.5.6,Facade access/cleaning systems,default,
Ss_40_30_85_55,Netting systems,8.4.4,Barriers and guardrails,,
Ss_40_70_60_15,Competitive swimming pool FF&E systems,4.1.3,"Special purpose fittings, furnishings and equipment",default,
Ss_40_70_60_15,Competitive swimming pool FF&E systems,8.5.1,Site/street furniture and equipment,,
Ss_40_70_60_25,Diving pool FF&E systems,4.1.3,"Special purpose fittings, furnishings and equipment",default,
Ss_40_70_60_25,Diving pool FF&E systems,8.5.1,Site/street furniture and equipment,,
Ss_40_70_60_45,Leisure swimming pool FF&E systems,4.1.3,"Special purpose fittings, furnishings and equipment",default,
Ss_40_70_60_45,Leisure swimming pool FF&E systems,8.5.1,Site/street furniture and equipment,,
Ss_40_70_60_62,Pool transfer aid equipment systems,4.1.3,"Special purpose fittings, furnishings and equipment",default,unique
Ss_40_70_75_05,Ball court FF&E systems,4.1.3,"Special purpose fittings, furnishings and equipment",,
Ss_40_70_75_05,Ball court FF&E systems,8.5.1,Site/street furniture and equipment,default,
